-2.000000000000000000e+04, -4.810000000000000142e+01
-1.990000000000000000e+04, -2.930000000000000071e+01
-1.980000000000000000e+04, -4.660000000000000142e+01
-1.970000000000000000e+04, -4.260000000000000142e+01
-1.960000000000000000e+04, -2.789999999999999858e+01
-1.950000000000000000e+04, -3.860000000000000142e+01
-1.940000000000000000e+04, -5.729999999999999716e+01
-1.930000000000000000e+04, -4.110000000000000142e+01
-1.920000000000000000e+04, -4.060000000000000142e+01
-1.910000000000000000e+04, 2.000000000000000000e+00
-1.900000000000000000e+04, -9.800000000000000711e+00
-1.890000000000000000e+04, -1.980000000000000071e+01
-1.880000000000000000e+04, -2.219999999999999929e+01
-1.870000000000000000e+04, -3.119999999999999929e+01
-1.860000000000000000e+04, -5.150000000000000000e+01
-1.850000000000000000e+04, -6.679999999999999716e+01
-1.840000000000000000e+04, -8.909999999999999432e+01
-1.830000000000000000e+04, -7.459999999999999432e+01
-1.820000000000000000e+04, -6.029999999999999716e+01
-1.810000000000000000e+04, -6.420000000000000284e+01
-1.800000000000000000e+04, -8.429999999999999716e+01
-1.790000000000000000e+04, -9.009999999999999432e+01
-1.780000000000000000e+04, -9.370000000000000284e+01
-1.770000000000000000e+04, -1.069000000000000057e+02
-1.760000000000000000e+04, -1.092999999999999972e+02
-1.750000000000000000e+04, -8.359999999999999432e+01
-1.740000000000000000e+04, -6.160000000000000142e+01
-1.730000000000000000e+04, -1.930000000000000071e+01
-1.720000000000000000e+04, -3.300000000000000000e+01
-1.710000000000000000e+04, -3.620000000000000284e+01
-1.700000000000000000e+04, -2.430000000000000071e+01
-1.690000000000000000e+04, -2.760000000000000142e+01
-1.680000000000000000e+04, -4.839999999999999858e+01
-1.670000000000000000e+04, -5.110000000000000142e+01
-1.660000000000000000e+04, -5.260000000000000142e+01
-1.650000000000000000e+04, -5.570000000000000284e+01
-1.640000000000000000e+04, -4.129999999999999716e+01
-1.630000000000000000e+04, -5.860000000000000142e+01
-1.620000000000000000e+04, -7.720000000000000284e+01
-1.610000000000000000e+04, -8.250000000000000000e+01
-1.600000000000000000e+04, -9.800000000000000000e+01
-1.590000000000000000e+04, -4.850000000000000000e+01
-1.580000000000000000e+04, -4.420000000000000284e+01
-1.570000000000000000e+04, -2.180000000000000071e+01
-1.560000000000000000e+04, -4.510000000000000142e+01
-1.550000000000000000e+04, -5.300000000000000000e+01
-1.540000000000000000e+04, -6.229999999999999716e+01
-1.530000000000000000e+04, -8.540000000000000568e+01
-1.520000000000000000e+04, -9.150000000000000000e+01
-1.510000000000000000e+04, -8.609999999999999432e+01
-1.500000000000000000e+04, -7.359999999999999432e+01
-1.490000000000000000e+04, -7.759999999999999432e+01
-1.480000000000000000e+04, -7.550000000000000000e+01
-1.470000000000000000e+04, -7.040000000000000568e+01
-1.460000000000000000e+04, -6.370000000000000284e+01
-1.450000000000000000e+04, -9.640000000000000568e+01
-1.440000000000000000e+04, -9.509999999999999432e+01
-1.430000000000000000e+04, -8.720000000000000284e+01
-1.420000000000000000e+04, -7.890000000000000568e+01
-1.410000000000000000e+04, -7.050000000000000000e+01
-1.400000000000000000e+04, -6.220000000000000284e+01
-1.390000000000000000e+04, -5.379999999999999716e+01
-1.380000000000000000e+04, -8.240000000000000568e+01
-1.370000000000000000e+04, -8.279999999999999716e+01
-1.360000000000000000e+04, -8.000000000000000000e+01
-1.350000000000000000e+04, -9.170000000000000284e+01
-1.340000000000000000e+04, -8.050000000000000000e+01
-1.330000000000000000e+04, -9.329999999999999716e+01
-1.320000000000000000e+04, -1.015999999999999943e+02
-1.310000000000000000e+04, -1.064000000000000057e+02
-1.300000000000000000e+04, -1.119000000000000057e+02
-1.290000000000000000e+04, -1.227000000000000028e+02
-1.280000000000000000e+04, -1.142999999999999972e+02
-1.270000000000000000e+04, -1.242000000000000028e+02
-1.260000000000000000e+04, -1.177999999999999972e+02
-1.250000000000000000e+04, -7.290000000000000568e+01
-1.240000000000000000e+04, -5.070000000000000284e+01
-1.230000000000000000e+04, -3.920000000000000284e+01
-1.220000000000000000e+04, -5.279999999999999716e+01
-1.210000000000000000e+04, -4.900000000000000000e+01
-1.200000000000000000e+04, -5.650000000000000000e+01
-1.190000000000000000e+04, -7.909999999999999432e+01
-1.180000000000000000e+04, -6.759999999999999432e+01
-1.170000000000000000e+04, -2.560000000000000142e+01
-1.150000000000000000e+04, -2.560000000000000142e+01
-1.140000000000000000e+04, -4.160000000000000142e+01
-1.130000000000000000e+04, -5.060000000000000142e+01
-1.120000000000000000e+04, -6.500000000000000000e+01
-1.110000000000000000e+04, -7.300000000000000000e+01
-1.100000000000000000e+04, -6.650000000000000000e+01
-1.090000000000000000e+04, -7.370000000000000284e+01
-1.080000000000000000e+04, -8.459999999999999432e+01
-1.070000000000000000e+04, -7.529999999999999716e+01
-1.060000000000000000e+04, -7.829999999999999716e+01
-1.050000000000000000e+04, -5.479999999999999716e+01
-1.040000000000000000e+04, -6.120000000000000284e+01
-1.030000000000000000e+04, -7.879999999999999716e+01
-1.020000000000000000e+04, -6.859999999999999432e+01
-1.010000000000000000e+04, -6.079999999999999716e+01
-1.000000000000000000e+04, -2.339999999999999858e+01
-9.900000000000000000e+03, -3.970000000000000284e+01
-9.800000000000000000e+03, -3.489999999999999858e+01
-9.700000000000000000e+03, -3.500000000000000000e+01
-9.600000000000000000e+03, -5.339999999999999858e+01
-9.500000000000000000e+03, -7.370000000000000284e+01
-9.400000000000000000e+03, -9.670000000000000284e+01
-9.300000000000000000e+03, -9.990000000000000568e+01
-9.200000000000000000e+03, -8.270000000000000284e+01
-9.100000000000000000e+03, -8.750000000000000000e+01
-9.000000000000000000e+03, -8.479999999999999716e+01
-8.900000000000000000e+03, -1.024000000000000057e+02
-8.800000000000000000e+03, -1.227000000000000028e+02
-8.700000000000000000e+03, -1.220999999999999943e+02
-8.600000000000000000e+03, -1.152999999999999972e+02
-8.500000000000000000e+03, -8.470000000000000284e+01
-8.400000000000000000e+03, -2.950000000000000000e+01
-8.300000000000000000e+03, -2.000000000000000111e-01
-8.200000000000000000e+03, 1.280000000000000071e+01
-8.100000000000000000e+03, 1.250000000000000000e+01
-8.000000000000000000e+03, -9.500000000000000000e+00
-7.900000000000000000e+03, -3.060000000000000142e+01
-7.800000000000000000e+03, -3.189999999999999858e+01
-7.700000000000000000e+03, -5.210000000000000142e+01
-7.600000000000000000e+03, -5.270000000000000284e+01
-7.500000000000000000e+03, -5.839999999999999858e+01
-7.400000000000000000e+03, -8.520000000000000284e+01
-7.300000000000000000e+03, -5.539999999999999858e+01
-7.200000000000000000e+03, -1.040000000000000000e+02
-7.100000000000000000e+03, -9.059999999999999432e+01
-7.000000000000000000e+03, -9.200000000000000000e+01
-6.900000000000000000e+03, -9.679999999999999716e+01
-6.800000000000000000e+03, -8.309999999999999432e+01
-6.700000000000000000e+03, -2.600000000000000000e+01
-6.600000000000000000e+03, -1.680000000000000071e+01
-6.500000000000000000e+03, 1.109999999999999964e+01
-6.400000000000000000e+03, -3.139999999999999858e+01
-6.300000000000000000e+03, -2.300000000000000000e+01
-6.200000000000000000e+03, -3.479999999999999716e+01
-6.100000000000000000e+03, -3.970000000000000284e+01
-6.000000000000000000e+03, -4.579999999999999716e+01
-5.900000000000000000e+03, -5.579999999999999716e+01
-5.800000000000000000e+03, -3.950000000000000000e+01
-5.700000000000000000e+03, -3.929999999999999716e+01
-5.600000000000000000e+03, -4.339999999999999858e+01
-5.500000000000000000e+03, -5.410000000000000142e+01
-5.400000000000000000e+03, -8.600000000000000000e+01
-5.300000000000000000e+03, -7.970000000000000284e+01
-5.200000000000000000e+03, -7.909999999999999432e+01
-5.100000000000000000e+03, -8.540000000000000568e+01
-5.000000000000000000e+03, -6.679999999999999716e+01
-4.900000000000000000e+03, -6.029999999999999716e+01
-4.800000000000000000e+03, -2.860000000000000142e+01
-4.700000000000000000e+03, -5.950000000000000000e+01
-4.600000000000000000e+03, -6.829999999999999716e+01
-4.500000000000000000e+03, -7.409999999999999432e+01
-4.400000000000000000e+03, -2.360000000000000142e+01
-4.300000000000000000e+03, -7.299999999999999822e+00
-4.200000000000000000e+03, -1.340000000000000036e+01
-4.100000000000000000e+03, -1.760000000000000142e+01
-4.000000000000000000e+03, -3.420000000000000284e+01
-3.900000000000000000e+03, -1.819999999999999929e+01
-3.800000000000000000e+03, -4.900000000000000000e+01
-3.700000000000000000e+03, -4.529999999999999716e+01
-3.600000000000000000e+03, -8.170000000000000284e+01
-3.500000000000000000e+03, -7.200000000000000000e+01
-3.400000000000000000e+03, -6.779999999999999716e+01
-3.300000000000000000e+03, -7.850000000000000000e+01
-3.200000000000000000e+03, -9.029999999999999716e+01
-3.100000000000000000e+03, -1.022000000000000028e+02
-3.000000000000000000e+03, -9.390000000000000568e+01
-2.900000000000000000e+03, -9.700000000000000000e+01
-2.800000000000000000e+03, -1.077000000000000028e+02
-2.700000000000000000e+03, -9.690000000000000568e+01
-2.600000000000000000e+03, -7.629999999999999716e+01
-2.500000000000000000e+03, -1.899999999999999911e+00
-2.400000000000000000e+03, 2.400000000000000000e+01
-2.300000000000000000e+03, -4.299999999999999822e+00
-2.200000000000000000e+03, -7.240000000000000568e+01
-2.100000000000000000e+03, -4.279999999999999716e+01
-2.000000000000000000e+03, -3.920000000000000284e+01
-1.900000000000000000e+03, -5.060000000000000142e+01
-1.800000000000000000e+03, -5.510000000000000142e+01
-1.700000000000000000e+03, -4.900000000000000000e+01
-1.600000000000000000e+03, -4.739999999999999858e+01
-1.500000000000000000e+03, -5.289999999999999858e+01
-1.400000000000000000e+03, -5.789999999999999858e+01
-1.300000000000000000e+03, -8.520000000000000284e+01
-1.200000000000000000e+03, -7.609999999999999432e+01
-1.100000000000000000e+03, -8.779999999999999716e+01
-1.000000000000000000e+03, -7.529999999999999716e+01
-9.000000000000000000e+02, -8.040000000000000568e+01
-8.000000000000000000e+02, -8.570000000000000284e+01
-7.000000000000000000e+02, -9.100000000000000000e+01
-6.000000000000000000e+02, -1.025999999999999943e+02
-5.000000000000000000e+02, -9.909999999999999432e+01
-4.000000000000000000e+02, -1.222000000000000028e+02
-3.000000000000000000e+02, -1.204000000000000057e+02
-2.000000000000000000e+02, -5.239999999999999858e+01
-1.000000000000000000e+02, -3.299999999999999822e+00
1.000000000000000000e+00, 2.000000000000000000e+02
